StockCode,Forecast_Demand,Safety_Stock,Reorder_Point,Inventory_Position,Reorder_Quantity,Risk_Category,Risk_Action,Current_Stock_Value_GBP,Reorder_Capital_Required_GBP,Excess_Capital_Tied_Up_GBP,Lead_Time_Weeks
22545,52.5,175.0,280.0,338.0,0.0,MODERATE RISK,MONITOR,179.84491978609626,0.0,0.0,2
22670,52.5,180.0,285.0,290.0,0.0,MODERATE RISK,MONITOR,453.6940503432494,0.0,0.0,2
22815,51.5,90.0,193.0,261.0,0.0,MODERATE RISK,MONITOR,130.6074705882353,0.0,0.0,2
22948,51.5,81.0,184.0,200.0,0.0,MODERATE RISK,MONITOR,364.17021276595744,0.0,0.0,2
22964,50.75,144.0,245.5,345.0,0.0,MODERATE RISK,MONITOR,864.7890214797136,0.0,0.0,2
22186,50.25,92.0,192.5,203.0,0.0,MODERATE RISK,MONITOR,655.1050847457627,0.0,0.0,2
22296,50.25,199.0,299.5,389.0,0.0,MODERATE RISK,MONITOR,705.7286114352391,0.0,0.0,2
85186A,50.25,96.0,196.5,289.0,0.0,MODERATE RISK,MONITOR,177.1157142857143,0.0,0.0,2
22748,49.75,184.0,283.5,435.0,0.0,MODERATE RISK,MONITOR,1048.557142857143,0.0,0.0,2
17021,49.5,328.0,427.0,638.0,0.0,MODERATE RISK,MONITOR,188.2841860465116,0.0,0.0,2
21974,49.5,148.0,247.0,366.0,0.0,MODERATE RISK,MONITOR,725.4244823386115,0.0,0.0,2
21992,49.0,87.0,185.0,232.0,0.0,MODERATE RISK,MONITOR,560.8381297134239,0.0,0.0,2
47599B,48.0,124.0,220.0,311.0,0.0,MODERATE RISK,MONITOR,690.0591126279863,0.0,0.0,2
22210,47.75,56.0,151.5,163.0,0.0,MODERATE RISK,MONITOR,225.21348993288592,0.0,0.0,2
22310,47.75,83.0,178.5,217.0,0.0,MODERATE RISK,MONITOR,543.5849999999999,0.0,0.0,2
22057,47.5,137.0,232.0,286.0,0.0,MODERATE RISK,MONITOR,578.7436900369004,0.0,0.0,2
22302,46.75,192.0,285.5,332.0,0.0,MODERATE RISK,MONITOR,902.7071882640588,0.0,0.0,2
22333,46.25,259.0,351.5,434.0,0.0,MODERATE RISK,MONITOR,804.3686464088397,0.0,0.0,2
22307,45.75,69.0,160.5,161.0,0.0,MODERATE RISK,MONITOR,369.0988888888889,0.0,0.0,2
22437,45.75,232.0,323.5,554.0,0.0,MODERATE RISK,MONITOR,542.6876379690949,0.0,0.0,2
22663,45.5,158.0,249.0,335.0,0.0,MODERATE RISK,MONITOR,816.1159942363112,0.0,0.0,2
22745,45.5,176.0,267.0,429.0,0.0,MODERATE RISK,MONITOR,1064.382,0.0,0.0,2
21845,45.0,89.0,179.0,189.0,0.0,MODERATE RISK,MONITOR,404.97443786982245,0.0,0.0,2
22212,44.5,84.0,173.0,232.0,0.0,MODERATE RISK,MONITOR,605.8700350877193,0.0,0.0,2
21243,44.25,121.0,209.5,330.0,0.0,MODERATE RISK,MONITOR,663.5282608695652,0.0,0.0,2
21284,44.25,108.0,196.5,251.0,0.0,MODERATE RISK,MONITOR,489.2569230769231,0.0,0.0,2
37342,44.25,100.0,188.5,230.0,0.0,MODERATE RISK,MONITOR,477.2414814814815,0.0,0.0,2
21786,44.0,268.0,356.0,364.0,0.0,MODERATE RISK,MONITOR,227.18946004319656,0.0,0.0,2
22706,43.75,196.0,283.5,437.0,0.0,MODERATE RISK,MONITOR,182.4388976377953,0.0,0.0,2
22707,43.75,52.0,139.5,171.0,0.0,MODERATE RISK,MONITOR,71.82,0.0,0.0,2
22965,43.75,142.0,229.5,335.0,0.0,MODERATE RISK,MONITOR,779.6717228464419,0.0,0.0,2
85170A,43.75,70.0,157.5,166.0,0.0,MODERATE RISK,MONITOR,418.89241379310346,0.0,0.0,2
21430,43.5,123.0,210.0,278.0,0.0,MODERATE RISK,MONITOR,1316.2521334922526,0.0,0.0,2
22093,43.5,128.0,215.0,311.0,0.0,MODERATE RISK,MONITOR,298.90432142857145,0.0,0.0,2
21216,42.75,73.0,158.5,206.0,0.0,MODERATE RISK,MONITOR,1415.1501694915255,0.0,0.0,2
21900,42.5,232.0,317.0,435.0,0.0,MODERATE RISK,MONITOR,376.05775558166863,0.0,0.0,2
21328,42.25,58.0,142.5,155.0,0.0,MODERATE RISK,MONITOR,350.66540832049304,0.0,0.0,2
22521,41.75,111.0,194.5,227.0,0.0,MODERATE RISK,MONITOR,212.1938196286472,0.0,0.0,2
22427,41.5,75.0,158.0,227.0,0.0,MODERATE RISK,MONITOR,1478.7586374695863,0.0,0.0,2
20969,41.25,117.0,199.5,274.0,0.0,MODERATE RISK,MONITOR,1162.4882982171798,0.0,0.0,2
21356,41.25,38.0,120.5,125.0,0.0,MODERATE RISK,MONITOR,187.15140845070425,0.0,0.0,2
22380,41.25,135.0,217.5,271.0,0.0,MODERATE RISK,MONITOR,666.8269484240689,0.0,0.0,2
22772,41.25,145.0,227.5,256.0,0.0,MODERATE RISK,MONITOR,422.6247021943574,0.0,0.0,2
21976,41.0,323.0,405.0,468.0,0.0,MODERATE RISK,MONITOR,360.10402476780183,0.0,0.0,2
21509,40.75,138.0,219.5,325.0,0.0,MODERATE RISK,MONITOR,163.30348652931855,0.0,0.0,2
48184,39.25,147.0,225.5,237.0,0.0,MODERATE RISK,MONITOR,1949.3720677570093,0.0,0.0,2
21524,39.0,124.0,202.0,221.0,0.0,MODERATE RISK,MONITOR,1871.2262921348315,0.0,0.0,2
72800E,39.0,54.0,132.0,136.0,0.0,MODERATE RISK,MONITOR,338.4279322033898,0.0,0.0,2
22795,38.5,48.0,125.0,148.0,0.0,MODERATE RISK,MONITOR,1168.556141732283,0.0,0.0,2
21399,38.25,205.0,281.5,290.0,0.0,MODERATE RISK,MONITOR,433.4910569105691,0.0,0.0,2
22175,38.25,69.0,145.5,159.0,0.0,MODERATE RISK,MONITOR,542.8942663043478,0.0,0.0,2
22051,37.5,79.0,154.0,164.0,0.0,MODERATE RISK,MONITOR,68.76689655172414,0.0,0.0,2
20970,37.25,54.0,128.5,135.0,0.0,MODERATE RISK,MONITOR,559.0329015544042,0.0,0.0,2
22801,37.0,47.0,121.0,125.0,0.0,MODERATE RISK,MONITOR,567.2438837920489,0.0,0.0,2
46000S,36.5,72.0,145.0,153.0,0.0,MODERATE RISK,MONITOR,221.85,0.0,0.0,2
21327,36.25,43.0,115.5,130.0,0.0,MODERATE RISK,MONITOR,260.2782,0.0,0.0,2
22335,36.25,284.0,356.5,415.0,0.0,MODERATE RISK,MONITOR,350.5314953271028,0.0,0.0,2
22807,36.25,55.0,127.5,141.0,0.0,MODERATE RISK,MONITOR,520.8362582781457,0.0,0.0,2
85230E,36.0,87.0,159.0,189.0,0.0,MODERATE RISK,MONITOR,52.06090909090909,0.0,0.0,2
22441,35.75,79.0,150.5,193.0,0.0,MODERATE RISK,MONITOR,468.059106029106,0.0,0.0,2
21402,35.5,68.0,139.0,170.0,0.0,MODERATE RISK,MONITOR,62.34444444444445,0.0,0.0,2
22209,35.5,37.0,108.0,109.0,0.0,MODERATE RISK,MONITOR,154.32652671755724,0.0,0.0,2
22686,35.5,69.0,140.0,168.0,0.0,MODERATE RISK,MONITOR,305.5038565022421,0.0,0.0,2
22132,35.25,97.0,167.5,220.0,0.0,MODERATE RISK,MONITOR,252.66717948717945,0.0,0.0,2
20956,35.0,119.0,189.0,270.0,0.0,MODERATE RISK,MONITOR,472.0591836734693,0.0,0.0,2
21158,35.0,114.0,184.0,286.0,0.0,MODERATE RISK,MONITOR,359.1153703703704,0.0,0.0,2
22169,34.75,44.0,113.5,120.0,0.0,MODERATE RISK,MONITOR,1165.958152173913,0.0,0.0,2
22639,34.75,53.0,122.5,132.0,0.0,MODERATE RISK,MONITOR,357.1863829787234,0.0,0.0,2
21905,34.25,88.0,156.5,201.0,0.0,MODERATE RISK,MONITOR,339.9933962264151,0.0,0.0,2
22400,34.25,118.0,186.5,200.0,0.0,MODERATE RISK,MONITOR,178.63598326359832,0.0,0.0,2
85107,34.0,114.0,182.0,207.0,0.0,MODERATE RISK,MONITOR,502.3775,0.0,0.0,2
22396,33.25,95.0,161.5,183.0,0.0,MODERATE RISK,MONITOR,169.1135294117647,0.0,0.0,2
22402,33.25,215.0,281.5,352.0,0.0,MODERATE RISK,MONITOR,325.9355642023346,0.0,0.0,2
21670,33.0,146.0,212.0,294.0,0.0,MODERATE RISK,MONITOR,480.788,0.0,0.0,2
23127,32.75,35.0,100.5,111.0,0.0,MODERATE RISK,MONITOR,583.2966331658291,0.0,0.0,2
21124,32.25,203.0,267.5,315.0,0.0,MODERATE RISK,MONITOR,408.7565217391304,0.0,0.0,2
22173,32.25,125.0,189.5,300.0,0.0,MODERATE RISK,MONITOR,1115.6633858267717,0.0,0.0,2
70006,32.25,369.0,433.5,547.0,0.0,MODERATE RISK,MONITOR,1073.6068120805369,0.0,0.0,2
21986,31.75,725.0,788.5,1259.0,0.0,MODERATE RISK,MONITOR,519.5632700421941,0.0,0.0,2
22128,31.75,136.0,199.5,250.0,0.0,MODERATE RISK,MONITOR,382.76249999999993,0.0,0.0,2
22314,31.75,49.0,112.5,126.0,0.0,MODERATE RISK,MONITOR,546.60375,0.0,0.0,2
21257,31.5,41.0,104.0,118.0,0.0,MODERATE RISK,MONITOR,1229.6504379562043,0.0,0.0,2
22524,31.5,66.0,129.0,191.0,0.0,MODERATE RISK,MONITOR,301.05329966329964,0.0,0.0,2
21933,31.0,156.0,218.0,365.0,0.0,MODERATE RISK,MONITOR,889.5204225352112,0.0,0.0,2
22637,31.0,220.0,282.0,373.0,0.0,MODERATE RISK,MONITOR,1115.459761526232,0.0,0.0,2
48185,31.0,244.0,306.0,460.0,0.0,MODERATE RISK,MONITOR,4214.371285140563,0.0,0.0,2
85071A,31.0,104.0,166.0,248.0,0.0,MODERATE RISK,MONITOR,318.68821192052985,0.0,0.0,2
22784,30.75,45.0,106.5,144.0,0.0,MODERATE RISK,MONITOR,801.3582133995037,0.0,0.0,2
84459B,30.75,89.0,150.5,220.0,0.0,MODERATE RISK,MONITOR,464.8559633027523,0.0,0.0,2
22147,30.5,323.0,384.0,395.0,0.0,MODERATE RISK,MONITOR,638.3787162162163,0.0,0.0,2
22433,30.5,88.0,149.0,205.0,0.0,MODERATE RISK,MONITOR,463.7157342657343,0.0,0.0,2
84971S,30.5,162.0,223.0,350.0,0.0,MODERATE RISK,MONITOR,376.7809829059829,0.0,0.0,2
20679,30.25,333.0,393.5,416.0,0.0,MODERATE RISK,MONITOR,2767.823006896552,0.0,0.0,2
21558,30.25,79.0,139.5,172.0,0.0,MODERATE RISK,MONITOR,558.8137579617835,0.0,0.0,2
21680,30.25,114.0,174.5,262.0,0.0,MODERATE RISK,MONITOR,298.66059259259254,0.0,0.0,2
22821,30.25,63.0,123.5,180.0,0.0,MODERATE RISK,MONITOR,130.3659574468085,0.0,0.0,2
22267,29.75,122.0,181.5,284.0,0.0,MODERATE RISK,MONITOR,333.7931147540983,0.0,0.0,2
21901,29.5,183.0,242.0,311.0,0.0,MODERATE RISK,MONITOR,251.4033146067416,0.0,0.0,2
21932,29.25,135.0,193.5,255.0,0.0,MODERATE RISK,MONITOR,618.7340182648402,0.0,0.0,2
21078,29.0,181.0,239.0,378.0,0.0,MODERATE RISK,MONITOR,419.0249999999999,0.0,0.0,2
21159,29.0,110.0,168.0,259.0,0.0,MODERATE RISK,MONITOR,345.22456692913386,0.0,0.0,2
22911,28.75,50.0,107.5,132.0,0.0,MODERATE RISK,MONITOR,424.1730177514793,0.0,0.0,2
21239,28.5,127.0,184.0,309.0,0.0,MODERATE RISK,MONITOR,326.4225979112272,0.0,0.0,2
82001S,28.5,99.0,156.0,195.0,0.0,MODERATE RISK,MONITOR,827.2689873417721,0.0,0.0,2
22895,28.25,102.0,158.5,197.0,0.0,MODERATE RISK,MONITOR,681.989375,0.0,0.0,2
35809A,28.25,58.0,114.5,140.0,0.0,MODERATE RISK,MONITOR,347.3179775280899,0.0,0.0,2
21189,27.75,37.0,92.5,98.0,0.0,MODERATE RISK,MONITOR,239.855,0.0,0.0,2
21820,27.5,39.0,94.0,107.0,0.0,MODERATE RISK,MONITOR,500.4338502673797,0.0,0.0,2
22701,27.5,39.0,94.0,95.0,0.0,MODERATE RISK,MONITOR,269.0932926829268,0.0,0.0,2
22918,27.5,91.0,146.0,212.0,0.0,MODERATE RISK,MONITOR,181.6999209486166,0.0,0.0,2
21164,27.0,176.0,230.0,398.0,0.0,MODERATE RISK,MONITOR,1302.0340384615386,0.0,0.0,2
22989,27.0,185.0,239.0,382.0,0.0,MODERATE RISK,MONITOR,1406.41,0.0,0.0,2
21679,26.75,165.0,218.5,339.0,0.0,MODERATE RISK,MONITOR,357.3204255319149,0.0,0.0,2
22118,26.75,58.0,111.5,122.0,0.0,MODERATE RISK,MONITOR,658.8087769784173,0.0,0.0,2
22301,26.75,123.0,176.5,222.0,0.0,MODERATE RISK,MONITOR,699.4753502235469,0.0,0.0,2
22331,26.75,101.0,154.5,203.0,0.0,MODERATE RISK,MONITOR,400.326875,0.0,0.0,2
21401,26.5,53.0,106.0,113.0,0.0,MODERATE RISK,MONITOR,36.132213114754094,0.0,0.0,2
21508,26.5,119.0,172.0,181.0,0.0,MODERATE RISK,MONITOR,93.56230627306276,0.0,0.0,2
85062,26.25,81.0,133.5,153.0,0.0,MODERATE RISK,MONITOR,274.6328205128205,0.0,0.0,2
85231B,26.25,72.0,124.5,194.0,0.0,MODERATE RISK,MONITOR,202.93892307692303,0.0,0.0,2
21123,25.75,65.0,116.5,142.0,0.0,MODERATE RISK,MONITOR,175.91488372093025,0.0,0.0,2
21208,25.75,49.0,100.5,111.0,0.0,MODERATE RISK,MONITOR,177.64370078740157,0.0,0.0,2
21354,25.75,150.0,201.5,343.0,0.0,MODERATE RISK,MONITOR,514.0279816513762,0.0,0.0,2
85131A,25.75,84.0,135.5,209.0,0.0,MODERATE RISK,MONITOR,204.2462745098039,0.0,0.0,2
85231G,25.75,43.0,94.5,125.0,0.0,MODERATE RISK,MONITOR,123.39285714285714,0.0,0.0,2
21902,25.5,219.0,270.0,277.0,0.0,MODERATE RISK,MONITOR,215.72356275303645,0.0,0.0,2
22548,25.5,102.0,153.0,239.0,0.0,MODERATE RISK,MONITOR,331.55274999999995,0.0,0.0,2
22478,25.25,137.0,187.5,211.0,0.0,MODERATE RISK,MONITOR,340.0671786833856,0.0,0.0,2
22532,25.25,132.0,182.5,206.0,0.0,MODERATE RISK,MONITOR,93.64988888888888,0.0,0.0,2
16169M,25.0,213.0,263.0,337.0,0.0,MODERATE RISK,MONITOR,119.57883333333334,0.0,0.0,2
21503,25.0,91.0,141.0,196.0,0.0,MODERATE RISK,MONITOR,82.07876923076923,0.0,0.0,2
35971,25.0,117.0,167.0,215.0,0.0,MODERATE RISK,MONITOR,383.107268722467,0.0,0.0,2
21291,24.75,77.0,126.5,173.0,0.0,MODERATE RISK,MONITOR,167.5253164556962,0.0,0.0,2
22300,24.75,120.0,169.5,254.0,0.0,MODERATE RISK,MONITOR,760.5683636363635,0.0,0.0,2
22622,24.5,92.0,141.0,211.0,0.0,MODERATE RISK,MONITOR,2403.253620689655,0.0,0.0,2
22805,24.5,76.0,125.0,133.0,0.0,MODERATE RISK,MONITOR,220.8427896995708,0.0,0.0,2
72349B,24.5,68.0,117.0,157.0,0.0,MODERATE RISK,MONITOR,381.7196917808219,0.0,0.0,2
20829,24.25,171.0,219.5,257.0,0.0,MODERATE RISK,MONITOR,618.6677029702971,0.0,0.0,2
21217,24.25,58.0,106.5,139.0,0.0,MODERATE RISK,MONITOR,1614.4393430656933,0.0,0.0,2
22696,24.25,59.0,107.5,111.0,0.0,MODERATE RISK,MONITOR,250.68315254237288,0.0,0.0,2
84598,24.25,1164.0,1212.5,1930.0,0.0,MODERATE RISK,MONITOR,713.5712328767123,0.0,0.0,2
22244,24.0,152.0,200.0,235.0,0.0,MODERATE RISK,MONITOR,626.6140939597316,0.0,0.0,2
22800,24.0,54.0,102.0,156.0,0.0,MODERATE RISK,MONITOR,748.9802166064983,0.0,0.0,2
72807C,24.0,79.0,127.0,140.0,0.0,MODERATE RISK,MONITOR,742.3615384615384,0.0,0.0,2
85199L,24.0,109.0,157.0,198.0,0.0,MODERATE RISK,MONITOR,165.0,0.0,0.0,2
22604,23.5,120.0,167.0,169.0,0.0,MODERATE RISK,MONITOR,464.5703543307086,0.0,0.0,2
20828,23.25,127.0,173.5,249.0,0.0,MODERATE RISK,MONITOR,730.2627662957074,0.0,0.0,2
85016,23.25,120.0,166.5,178.0,0.0,MODERATE RISK,MONITOR,420.4802366863905,0.0,0.0,2
21987,23.0,243.0,289.0,369.0,0.0,MODERATE RISK,MONITOR,269.1562216624685,0.0,0.0,2
17084P,22.75,74.0,119.5,130.0,0.0,MODERATE RISK,MONITOR,44.75714285714285,0.0,0.0,2
21541,22.75,90.0,135.5,220.0,0.0,MODERATE RISK,MONITOR,229.2592233009709,0.0,0.0,2
22067,22.75,64.0,109.5,113.0,0.0,MODERATE RISK,MONITOR,234.50898496240603,0.0,0.0,2
22768,22.75,54.0,99.5,104.0,0.0,MODERATE RISK,MONITOR,1104.9904960835509,0.0,0.0,2
47570B,22.75,49.0,94.5,115.0,0.0,MODERATE RISK,MONITOR,1357.425550660793,0.0,0.0,2
48173C,22.75,209.0,254.5,341.0,0.0,MODERATE RISK,MONITOR,2696.9656237623763,0.0,0.0,2
85071C,22.75,98.0,143.5,166.0,0.0,MODERATE RISK,MONITOR,278.15521126760564,0.0,0.0,2
21640,22.5,72.0,117.0,121.0,0.0,MODERATE RISK,MONITOR,132.76074766355137,0.0,0.0,2
22403,22.5,82.0,127.0,138.0,0.0,MODERATE RISK,MONITOR,152.6899065420561,0.0,0.0,2
22924,22.5,109.0,154.0,187.0,0.0,MODERATE RISK,MONITOR,262.6887128712871,0.0,0.0,2
21621,22.25,171.0,215.5,263.0,0.0,MODERATE RISK,MONITOR,2446.35331055429,0.0,0.0,2
22070,22.25,45.0,89.5,91.0,0.0,MODERATE RISK,MONITOR,365.0779166666666,0.0,0.0,2
10125,22.0,82.0,126.0,206.0,0.0,MODERATE RISK,MONITOR,191.71098265895955,0.0,0.0,2
22171,22.0,119.0,163.0,217.0,0.0,MODERATE RISK,MONITOR,2112.787777777778,0.0,0.0,2
22477,22.0,146.0,190.0,319.0,0.0,MODERATE RISK,MONITOR,525.4893884892086,0.0,0.0,2
22275,21.75,49.0,92.5,131.0,0.0,MODERATE RISK,MONITOR,1163.393560371517,0.0,0.0,2
22588,21.75,145.0,188.5,300.0,0.0,MODERATE RISK,MONITOR,929.470588235294,0.0,0.0,2
22681,21.75,41.0,84.5,93.0,0.0,MODERATE RISK,MONITOR,149.66323076923078,0.0,0.0,2
22607,21.5,85.0,128.0,196.0,0.0,MODERATE RISK,MONITOR,1962.5674701986757,0.0,0.0,2
22974,21.0,79.0,121.0,162.0,0.0,MODERATE RISK,MONITOR,328.3717808219177,0.0,0.0,2
84993A,21.0,42.0,84.0,102.0,0.0,MODERATE RISK,MONITOR,54.31213483146067,0.0,0.0,2
85212,21.0,179.0,221.0,303.0,0.0,MODERATE RISK,MONITOR,221.3652892561983,0.0,0.0,2
22278,20.5,26.0,67.0,74.0,0.0,MODERATE RISK,MONITOR,498.23275,0.0,0.0,2
22779,20.5,104.0,145.0,202.0,0.0,MODERATE RISK,MONITOR,848.5094581280789,0.0,0.0,2
22980,20.5,140.0,181.0,291.0,0.0,MODERATE RISK,MONITOR,558.0022,0.0,0.0,2
21988,20.25,271.0,311.5,446.0,0.0,MODERATE RISK,MONITOR,423.9413647058823,0.0,0.0,2
22719,20.25,52.0,92.5,109.0,0.0,MODERATE RISK,MONITOR,202.0118623481781,0.0,0.0,2
21194,20.0,31.0,71.0,87.0,0.0,MODERATE RISK,MONITOR,172.8951,0.0,0.0,2
22976,20.0,44.0,84.0,124.0,0.0,MODERATE RISK,MONITOR,186.00815789473685,0.0,0.0,2
85176,20.0,154.0,194.0,318.0,0.0,MODERATE RISK,MONITOR,360.4376129032258,0.0,0.0,2
22468,19.75,73.0,112.5,118.0,0.0,MODERATE RISK,MONITOR,927.4997136038186,0.0,0.0,2
22747,19.75,132.0,171.5,279.0,0.0,MODERATE RISK,MONITOR,671.8895823095824,0.0,0.0,2
22778,19.75,34.0,73.5,87.0,0.0,MODERATE RISK,MONITOR,417.99760180995474,0.0,0.0,2
79302M,19.75,31.0,70.5,81.0,0.0,MODERATE RISK,MONITOR,299.0088990825688,0.0,0.0,2
21114,19.5,122.0,161.0,177.0,0.0,MODERATE RISK,MONITOR,318.64511764705884,0.0,0.0,2
22975,19.5,45.0,84.0,126.0,0.0,MODERATE RISK,MONITOR,194.72785714285712,0.0,0.0,2
22071,19.25,43.0,81.5,99.0,0.0,MODERATE RISK,MONITOR,379.3973333333333,0.0,0.0,2
84520B,19.25,282.0,320.5,523.0,0.0,MODERATE RISK,MONITOR,544.0197547683923,0.0,0.0,2
85032C,19.25,57.0,95.5,130.0,0.0,MODERATE RISK,MONITOR,177.03926380368097,0.0,0.0,2
85040A,19.25,42.0,80.5,117.0,0.0,MODERATE RISK,MONITOR,229.91041666666663,0.0,0.0,2
21195,19.0,73.0,111.0,137.0,0.0,MODERATE RISK,MONITOR,408.0422516556292,0.0,0.0,2
21518,19.0,41.0,79.0,84.0,0.0,MODERATE RISK,MONITOR,42.40844036697248,0.0,0.0,2
22550,19.0,67.0,105.0,168.0,0.0,MODERATE RISK,MONITOR,731.3845161290324,0.0,0.0,2
22922,19.0,128.0,166.0,276.0,0.0,MODERATE RISK,MONITOR,452.2189830508475,0.0,0.0,2
21714,18.75,166.0,203.5,360.0,0.0,MODERATE RISK,MONITOR,628.4916201117318,0.0,0.0,2
46000M,18.75,54.0,91.5,130.0,0.0,MODERATE RISK,MONITOR,201.50000000000003,0.0,0.0,2
21809,18.5,227.0,264.0,436.0,0.0,MODERATE RISK,MONITOR,539.693962264151,0.0,0.0,2
21637,18.25,115.0,151.5,169.0,0.0,MODERATE RISK,MONITOR,310.04308510638293,0.0,0.0,2
22033,18.25,45.0,81.5,94.0,0.0,MODERATE RISK,MONITOR,45.27421875,0.0,0.0,2
21431,18.0,88.0,124.0,141.0,0.0,MODERATE RISK,MONITOR,273.2339145907473,0.0,0.0,2
21866,18.0,48.0,84.0,109.0,0.0,MODERATE RISK,MONITOR,192.6098272138229,0.0,0.0,2
22081,18.0,31.0,67.0,91.0,0.0,MODERATE RISK,MONITOR,198.14286644951136,0.0,0.0,2
22252,18.0,40.0,76.0,89.0,0.0,MODERATE RISK,MONITOR,114.31220338983051,0.0,0.0,2
72802A,18.0,28.0,64.0,80.0,0.0,MODERATE RISK,MONITOR,358.6031088082902,0.0,0.0,2
21677,17.75,49.0,84.5,86.0,0.0,MODERATE RISK,MONITOR,85.73773049645389,0.0,0.0,2
21812,17.75,35.0,70.5,79.0,0.0,MODERATE RISK,MONITOR,441.2488571428572,0.0,0.0,2
22116,17.5,42.0,77.0,86.0,0.0,MODERATE RISK,MONITOR,156.7909,0.0,0.0,2
22674,17.5,97.0,132.0,218.0,0.0,MODERATE RISK,MONITOR,316.092805280528,0.0,0.0,2
22689,17.5,91.0,126.0,129.0,0.0,MODERATE RISK,MONITOR,1207.8844943820225,0.0,0.0,2
90167,17.5,184.0,219.0,249.0,0.0,MODERATE RISK,MONITOR,269.6251327433629,0.0,0.0,2
21188,17.25,32.0,66.5,94.0,0.0,MODERATE RISK,MONITOR,335.00477611940295,0.0,0.0,2
21675,17.25,36.0,70.5,102.0,0.0,MODERATE RISK,MONITOR,106.81666666666668,0.0,0.0,2
22628,17.25,82.0,116.5,153.0,0.0,MODERATE RISK,MONITOR,857.0766575342466,0.0,0.0,2
22366,17.0,110.0,144.0,200.0,0.0,MODERATE RISK,MONITOR,1809.258741258741,0.0,0.0,2
22473,17.0,47.0,81.0,114.0,0.0,MODERATE RISK,MONITOR,592.9581818181819,0.0,0.0,2
35095B,17.0,140.0,174.0,309.0,0.0,MODERATE RISK,MONITOR,190.41033898305085,0.0,0.0,2
85071B,17.0,95.0,129.0,138.0,0.0,MODERATE RISK,MONITOR,181.11678571428573,0.0,0.0,2
21828,16.75,66.0,99.5,154.0,0.0,MODERATE RISK,MONITOR,227.7685245901639,0.0,0.0,2
22332,16.75,182.0,215.5,326.0,0.0,MODERATE RISK,MONITOR,593.0948849104859,0.0,0.0,2
22636,16.75,45.0,78.5,86.0,0.0,MODERATE RISK,MONITOR,755.9483172147002,0.0,0.0,2
84596L,16.75,64.0,97.5,132.0,0.0,MODERATE RISK,MONITOR,127.4550588235294,0.0,0.0,2
22471,16.5,31.0,64.0,72.0,0.0,MODERATE RISK,MONITOR,414.2265168539325,0.0,0.0,2
22717,16.5,90.0,123.0,191.0,0.0,MODERATE RISK,MONITOR,102.99851851851852,0.0,0.0,2
21106,16.25,25.0,57.5,59.0,0.0,MODERATE RISK,MONITOR,218.5290588235294,0.0,0.0,2
21730,16.25,48.0,80.5,115.0,0.0,MODERATE RISK,MONITOR,622.8190251572328,0.0,0.0,2
22092,16.25,46.0,78.5,108.0,0.0,MODERATE RISK,MONITOR,88.06628571428571,0.0,0.0,2
22513,16.25,37.0,69.5,88.0,0.0,MODERATE RISK,MONITOR,381.693567251462,0.0,0.0,2
21112,16.0,138.0,170.0,174.0,0.0,MODERATE RISK,MONITOR,582.4041450777202,0.0,0.0,2
22361,16.0,59.0,91.0,102.0,0.0,MODERATE RISK,MONITOR,427.37419354838704,0.0,0.0,2
22538,16.0,86.0,118.0,191.0,0.0,MODERATE RISK,MONITOR,102.4293023255814,0.0,0.0,2
22635,16.0,51.0,83.0,133.0,0.0,MODERATE RISK,MONITOR,1366.5192592592591,0.0,0.0,2
21936,15.75,193.0,224.5,414.0,0.0,MODERATE RISK,MONITOR,1495.8981970260224,0.0,0.0,2
16168M,15.5,130.0,161.0,176.0,0.0,MODERATE RISK,MONITOR,104.17108910891088,0.0,0.0,2
21224,15.5,35.0,66.0,80.0,0.0,MODERATE RISK,MONITOR,100.0526645768025,0.0,0.0,2
22032,15.5,31.0,62.0,73.0,0.0,MODERATE RISK,MONITOR,33.961441441441444,0.0,0.0,2
22408,15.5,39.0,70.0,74.0,0.0,MODERATE RISK,MONITOR,107.93428571428572,0.0,0.0,2
22963,15.5,170.0,201.0,264.0,0.0,MODERATE RISK,MONITOR,280.6541317365269,0.0,0.0,2
47567B,15.5,72.0,103.0,155.0,0.0,MODERATE RISK,MONITOR,961.4994444444444,0.0,0.0,2
82616C,15.5,45.0,76.0,83.0,0.0,MODERATE RISK,MONITOR,181.7525874125874,0.0,0.0,2
21061,15.25,96.0,126.5,165.0,0.0,MODERATE RISK,MONITOR,159.93072289156626,0.0,0.0,2
84997B,15.0,16.0,46.0,51.0,0.0,MODERATE RISK,MONITOR,436.0210227272727,0.0,0.0,2
85032A,15.0,93.0,123.0,184.0,0.0,MODERATE RISK,MONITOR,234.36571428571423,0.0,0.0,2
17012B,14.5,47.0,76.0,112.0,0.0,MODERATE RISK,MONITOR,245.59111111111105,0.0,0.0,2
21788,14.5,99.0,128.0,138.0,0.0,MODERATE RISK,MONITOR,125.28383561643837,0.0,0.0,2
22200,14.5,44.0,73.0,97.0,0.0,MODERATE RISK,MONITOR,543.4345054945055,0.0,0.0,2
22246,14.5,38.0,67.0,76.0,0.0,MODERATE RISK,MONITOR,204.784,0.0,0.0,2
22360,14.5,74.0,103.0,142.0,0.0,MODERATE RISK,MONITOR,525.6315879828326,0.0,0.0,2
22611,14.5,35.0,64.0,93.0,0.0,MODERATE RISK,MONITOR,480.3357920792079,0.0,0.0,2
